"","V1","V2"
"21776",97625,-29075
"21777",97635,-29075
"21778",97645,-29075
"21779",97655,-29075
"21780",97665,-29075
"21781",97675,-29075
"21782",97685,-29075
"21783",97695,-29075
"21784",97705,-29075
"21785",97715,-29075
"21786",97725,-29075
"21787",97735,-29075
"21788",97745,-29075
"21789",97755,-29075
"21790",97765,-29075
"21791",97775,-29075
"21792",97785,-29075
"21793",97795,-29075
"21794",97805,-29075
"21795",97815,-29075
"21796",97825,-29075
"21797",97835,-29075
"21798",97845,-29075
"21799",97855,-29075
"21800",97865,-29075
"21801",97875,-29075
"21802",97885,-29075
"21803",97895,-29075
"21804",97905,-29075
"21805",97915,-29075
"21806",97925,-29075
"21807",97935,-29075
"21808",97945,-29075
"21809",97955,-29075
"21810",97965,-29075
"21811",97975,-29075
"21812",97985,-29075
"21813",97995,-29075
"21814",98005,-29075
"21815",98015,-29075
"21816",98025,-29075
"21817",98035,-29075
"21818",98045,-29075
"21819",98055,-29075
"21820",98065,-29075
"21821",98075,-29075
"21822",98085,-29075
"21823",98095,-29075
"21824",98105,-29075
"21825",98115,-29075
"21826",98125,-29075
"21827",98135,-29075
"21828",98145,-29075
"21829",96015,-29065
"21830",96025,-29065
"21831",96035,-29065
"21832",96045,-29065
"21833",96055,-29065
"21834",96065,-29065
"21835",96075,-29065
"21836",96085,-29065
"21837",96095,-29065
"21838",96105,-29065
"21839",96115,-29065
"21840",96125,-29065
"21841",96135,-29065
"21842",96145,-29065
"21843",96155,-29065
"21844",96165,-29065
"21845",96175,-29065
"21846",96185,-29065
"21847",96195,-29065
"21848",96205,-29065
"21849",96215,-29065
"21850",96225,-29065
"21851",96235,-29065
"21852",96245,-29065
"21853",96255,-29065
"21854",96265,-29065
"21855",96275,-29065
"21856",96285,-29065
"21857",96295,-29065
"21858",96305,-29065
"21859",96315,-29065
"21860",96325,-29065
"21861",96335,-29065
"21862",96345,-29065
"21863",96355,-29065
"21864",96365,-29065
"21865",96375,-29065
"21866",96385,-29065
"21867",96395,-29065
"21868",96405,-29065
"21869",96415,-29065
"21870",96425,-29065
"21871",96435,-29065
"21872",96445,-29065
"21873",96455,-29065
"21874",96465,-29065
"21875",96475,-29065
"21876",96485,-29065
"21877",96495,-29065
"21878",96505,-29065
"21879",96515,-29065
"21880",96525,-29065
"21881",96535,-29065
"21882",96545,-29065
"21883",96555,-29065
"21884",96565,-29065
"21885",96575,-29065
"21886",96585,-29065
"21887",96595,-29065
"21888",96605,-29065
"21889",96615,-29065
"21890",96625,-29065
"21891",96635,-29065
"21892",96645,-29065
"21893",96655,-29065
"21894",96665,-29065
"21895",96675,-29065
"21896",96685,-29065
"21897",96695,-29065
"21898",96705,-29065
"21899",96715,-29065
"21900",96725,-29065
"21901",96735,-29065
"21902",96745,-29065
"21903",96755,-29065
"21904",96765,-29065
"21905",96775,-29065
"21906",96785,-29065
"21907",96795,-29065
"21908",96805,-29065
"21909",96815,-29065
"21910",96825,-29065
"21911",96835,-29065
"21912",96845,-29065
"21913",96855,-29065
"21914",96865,-29065
"21915",96875,-29065
"21916",96885,-29065
"21917",96895,-29065
"21918",96905,-29065
"21919",96915,-29065
"21920",96925,-29065
"21921",96935,-29065
"21922",96945,-29065
"21923",96955,-29065
"21924",96965,-29065
"21925",96975,-29065
"21926",96985,-29065
"21927",96995,-29065
"21928",97005,-29065
"21929",97015,-29065
"21930",97025,-29065
"21931",97035,-29065
"21932",97045,-29065
"21933",97055,-29065
"21934",97065,-29065
"21935",97075,-29065
"21936",97085,-29065
"21937",97095,-29065
"21938",97105,-29065
"21939",97115,-29065
"21940",97125,-29065
"21941",97135,-29065
"21942",97145,-29065
"21943",97155,-29065
"21944",97165,-29065
"21945",97175,-29065
"21946",97185,-29065
"21947",97195,-29065
"21948",97205,-29065
"21949",97215,-29065
"21950",97225,-29065
"21951",97235,-29065
"21952",97245,-29065
"21953",97255,-29065
"21954",97265,-29065
"21955",97275,-29065
"21956",97285,-29065
"21957",97295,-29065
"21958",97305,-29065
"21959",97315,-29065
"21960",97325,-29065
"21961",97335,-29065
"21962",97345,-29065
"21963",97355,-29065
"21964",97365,-29065
"21965",97375,-29065
"21966",97385,-29065
"21967",97395,-29065
"21968",97405,-29065
"21969",97415,-29065
"21970",97425,-29065
"21971",97435,-29065
"21972",97445,-29065
"21973",97455,-29065
"21974",97465,-29065
"21975",97475,-29065
"21976",97485,-29065
"21977",97495,-29065
"21978",97505,-29065
"21979",97515,-29065
"21980",97525,-29065
"21981",97535,-29065
"21982",97545,-29065
"21983",97555,-29065
"21984",97565,-29065
"21985",97575,-29065
"21986",97585,-29065
"21987",97595,-29065
"21988",97605,-29065
"21989",97615,-29065
"21990",97625,-29065
"21991",97635,-29065
"21992",97645,-29065
"21993",97655,-29065
"21994",97665,-29065
"21995",97675,-29065
"21996",97685,-29065
"21997",97695,-29065
"21998",97705,-29065
"21999",97715,-29065
"22000",97725,-29065
"22001",97735,-29065
"22002",97745,-29065
"22003",97755,-29065
"22004",97765,-29065
"22005",97775,-29065
"22006",97785,-29065
"22007",97795,-29065
"22008",97805,-29065
"22009",97815,-29065
"22010",97825,-29065
"22011",97835,-29065
"22012",97845,-29065
"22013",97855,-29065
"22014",97865,-29065
"22015",97875,-29065
"22016",97885,-29065
"22017",97895,-29065
"22018",97905,-29065
"22019",97915,-29065
"22020",97925,-29065
"22021",97935,-29065
"22022",97945,-29065
"22023",97955,-29065
"22024",97965,-29065
"22025",97975,-29065
"22026",97985,-29065
"22027",97995,-29065
"22028",98005,-29065
"22029",98015,-29065
"22030",98025,-29065
"22031",98035,-29065
"22032",98045,-29065
"22033",98055,-29065
"22034",98065,-29065
"22035",98075,-29065
"22036",98085,-29065
"22037",98095,-29065
"22038",98105,-29065
"22039",98115,-29065
"22040",98125,-29065
"22041",98135,-29065
"22042",98145,-29065
"22043",96015,-29055
"22044",96025,-29055
"22045",96035,-29055
"22046",96045,-29055
"22047",96055,-29055
"22048",96065,-29055
"22049",96075,-29055
"22050",96085,-29055
"22051",96095,-29055
"22052",96105,-29055
"22053",96115,-29055
"22054",96125,-29055
"22055",96135,-29055
"22056",96145,-29055
"22057",96155,-29055
"22058",96165,-29055
"22059",96175,-29055
"22060",96185,-29055
"22061",96195,-29055
"22062",96205,-29055
"22063",96215,-29055
"22064",96225,-29055
"22065",96235,-29055
"22066",96245,-29055
"22067",96255,-29055
"22068",96265,-29055
"22069",96275,-29055
"22070",96285,-29055
"22071",96295,-29055
"22072",96305,-29055
"22073",96315,-29055
"22074",96325,-29055
"22075",96335,-29055
"22076",96345,-29055
"22077",96355,-29055
"22078",96365,-29055
"22079",96375,-29055
"22080",96385,-29055
"22081",96395,-29055
"22082",96405,-29055
"22083",96415,-29055
"22084",96425,-29055
"22085",96435,-29055
"22086",96445,-29055
"22087",96455,-29055
"22088",96465,-29055
"22089",96475,-29055
"22090",96485,-29055
"22091",96495,-29055
"22092",96505,-29055
"22093",96515,-29055
"22094",96525,-29055
"22095",96535,-29055
"22096",96545,-29055
"22097",96555,-29055
"22098",96565,-29055
"22099",96575,-29055
"22100",96585,-29055
"22101",96595,-29055
"22102",96605,-29055
"22103",96615,-29055
"22104",96625,-29055
"22105",96635,-29055
"22106",96645,-29055
"22107",96655,-29055
"22108",96665,-29055
"22109",96675,-29055
"22110",96685,-29055
"22111",96695,-29055
"22112",96705,-29055
"22113",96715,-29055
"22114",96725,-29055
"22115",96735,-29055
"22116",96745,-29055
"22117",96755,-29055
"22118",96765,-29055
"22119",96775,-29055
"22120",96785,-29055
"22121",96795,-29055
"22122",96805,-29055
"22123",96815,-29055
"22124",96825,-29055
"22125",96835,-29055
"22126",96845,-29055
"22127",96855,-29055
"22128",96865,-29055
"22129",96875,-29055
"22130",96885,-29055
"22131",96895,-29055
"22132",96905,-29055
"22133",96915,-29055
"22134",96925,-29055
"22135",96935,-29055
"22136",96945,-29055
"22137",96955,-29055
"22138",96965,-29055
"22139",96975,-29055
"22140",96985,-29055
"22141",96995,-29055
"22142",97005,-29055
"22143",97015,-29055
"22144",97025,-29055
"22145",97035,-29055
"22146",97045,-29055
"22147",97055,-29055
"22148",97065,-29055
"22149",97075,-29055
"22150",97085,-29055
"22151",97095,-29055
"22152",97105,-29055
"22153",97115,-29055
"22154",97125,-29055
"22155",97135,-29055
"22156",97145,-29055
"22157",97155,-29055
"22158",97165,-29055
"22159",97175,-29055
"22160",97185,-29055
"22161",97195,-29055
"22162",97205,-29055
"22163",97215,-29055
"22164",97225,-29055
"22165",97235,-29055
"22166",97245,-29055
"22167",97255,-29055
"22168",97265,-29055
"22169",97275,-29055
"22170",97285,-29055
"22171",97295,-29055
"22172",97305,-29055
"22173",97315,-29055
"22174",97325,-29055
"22175",97335,-29055
"22176",97345,-29055
"22177",97355,-29055
"22178",97365,-29055
"22179",97375,-29055
"22180",97385,-29055
"22181",97395,-29055
"22182",97405,-29055
"22183",97415,-29055
"22184",97425,-29055
"22185",97435,-29055
"22186",97445,-29055
"22187",97455,-29055
"22188",97465,-29055
"22189",97475,-29055
"22190",97485,-29055
"22191",97495,-29055
"22192",97505,-29055
"22193",97515,-29055
"22194",97525,-29055
"22195",97535,-29055
"22196",97545,-29055
"22197",97555,-29055
"22198",97565,-29055
"22199",97575,-29055
"22200",97585,-29055
"22201",97595,-29055
"22202",97605,-29055
"22203",97615,-29055
"22204",97625,-29055
"22205",97635,-29055
"22206",97645,-29055
"22207",97655,-29055
"22208",97665,-29055
"22209",97675,-29055
"22210",97685,-29055
"22211",97695,-29055
"22212",97705,-29055
"22213",97715,-29055
"22214",97725,-29055
"22215",97735,-29055
"22216",97745,-29055
"22217",97755,-29055
"22218",97765,-29055
"22219",97775,-29055
"22220",97785,-29055
"22221",97795,-29055
"22222",97805,-29055
"22223",97815,-29055
"22224",97825,-29055
"22225",97835,-29055
"22226",97845,-29055
"22227",97855,-29055
"22228",97865,-29055
"22229",97875,-29055
"22230",97885,-29055
"22231",97895,-29055
"22232",97905,-29055
"22233",97915,-29055
"22234",97925,-29055
"22235",97935,-29055
"22236",97945,-29055
"22237",97955,-29055
"22238",97965,-29055
"22239",97975,-29055
"22240",97985,-29055
"22241",97995,-29055
"22242",98005,-29055
"22243",98015,-29055
"22244",98025,-29055
"22245",98035,-29055
"22246",98045,-29055
"22247",98055,-29055
"22248",98065,-29055
"22249",98075,-29055
"22250",98085,-29055
"22251",98095,-29055
"22252",98105,-29055
"22253",98115,-29055
"22254",98125,-29055
"22255",98135,-29055
"22256",98145,-29055
"22257",96015,-29045
"22258",96025,-29045
"22259",96035,-29045
"22260",96045,-29045
"22261",96055,-29045
"22262",96065,-29045
"22263",96075,-29045
"22264",96085,-29045
"22265",96095,-29045
"22266",96105,-29045
"22267",96115,-29045
"22268",96125,-29045
"22269",96135,-29045
"22270",96145,-29045
"22271",96155,-29045
"22272",96165,-29045
"22273",96175,-29045
"22274",96185,-29045
"22275",96195,-29045
"22276",96205,-29045
"22277",96215,-29045
"22278",96225,-29045
"22279",96235,-29045
"22280",96245,-29045
"22281",96255,-29045
"22282",96265,-29045
"22283",96275,-29045
"22284",96285,-29045
"22285",96295,-29045
"22286",96305,-29045
"22287",96315,-29045
"22288",96325,-29045
"22289",96335,-29045
"22290",96345,-29045
"22291",96355,-29045
"22292",96365,-29045
"22293",96375,-29045
"22294",96385,-29045
"22295",96395,-29045
"22296",96405,-29045
"22297",96415,-29045
"22298",96425,-29045
"22299",96435,-29045
"22300",96445,-29045
"22301",96455,-29045
"22302",96465,-29045
"22303",96475,-29045
"22304",96485,-29045
"22305",96495,-29045
"22306",96505,-29045
"22307",96515,-29045
"22308",96525,-29045
"22309",96535,-29045
"22310",96545,-29045
"22311",96555,-29045
"22312",96565,-29045
"22313",96575,-29045
"22314",96585,-29045
"22315",96595,-29045
"22316",96605,-29045
"22317",96615,-29045
"22318",96625,-29045
"22319",96635,-29045
"22320",96645,-29045
"22321",96655,-29045
"22322",96665,-29045
"22323",96675,-29045
"22324",96685,-29045
"22325",96695,-29045
"22326",96705,-29045
"22327",96715,-29045
"22328",96725,-29045
"22329",96735,-29045
"22330",96745,-29045
"22331",96755,-29045
"22332",96765,-29045
"22333",96775,-29045
"22334",96785,-29045
"22335",96795,-29045
"22336",96805,-29045
"22337",96815,-29045
"22338",96825,-29045
"22339",96835,-29045
"22340",96845,-29045
"22341",96855,-29045
"22342",96865,-29045
"22343",96875,-29045
"22344",96885,-29045
"22345",96895,-29045
"22346",96905,-29045
"22347",96915,-29045
"22348",96925,-29045
"22349",96935,-29045
"22350",96945,-29045
"22351",96955,-29045
"22352",96965,-29045
"22353",96975,-29045
"22354",96985,-29045
"22355",96995,-29045
"22356",97005,-29045
"22357",97015,-29045
"22358",97025,-29045
"22359",97035,-29045
"22360",97045,-29045
"22361",97055,-29045
"22362",97065,-29045
"22363",97075,-29045
"22364",97085,-29045
"22365",97095,-29045
"22366",97105,-29045
"22367",97115,-29045
"22368",97125,-29045
"22369",97135,-29045
"22370",97145,-29045
"22371",97155,-29045
"22372",97165,-29045
"22373",97175,-29045
"22374",97185,-29045
"22375",97195,-29045
"22376",97205,-29045
"22377",97215,-29045
"22378",97225,-29045
"22379",97235,-29045
"22380",97245,-29045
"22381",97255,-29045
"22382",97265,-29045
"22383",97275,-29045
"22384",97285,-29045
"22385",97295,-29045
"22386",97305,-29045
"22387",97315,-29045
"22388",97325,-29045
"22389",97335,-29045
"22390",97345,-29045
"22391",97355,-29045
"22392",97365,-29045
"22393",97375,-29045
"22394",97385,-29045
"22395",97395,-29045
"22396",97405,-29045
"22397",97415,-29045
"22398",97425,-29045
"22399",97435,-29045
"22400",97445,-29045
"22401",97455,-29045
"22402",97465,-29045
"22403",97475,-29045
"22404",97485,-29045
"22405",97495,-29045
"22406",97505,-29045
"22407",97515,-29045
"22408",97525,-29045
"22409",97535,-29045
"22410",97545,-29045
"22411",97555,-29045
"22412",97565,-29045
"22413",97575,-29045
"22414",97585,-29045
"22415",97595,-29045
"22416",97605,-29045
"22417",97615,-29045
"22418",97625,-29045
"22419",97635,-29045
"22420",97645,-29045
"22421",97655,-29045
"22422",97665,-29045
"22423",97675,-29045
"22424",97685,-29045
"22425",97695,-29045
"22426",97705,-29045
"22427",97715,-29045
"22428",97725,-29045
"22429",97735,-29045
"22430",97745,-29045
"22431",97755,-29045
"22432",97765,-29045
"22433",97775,-29045
"22434",97785,-29045
"22435",97795,-29045
"22436",97805,-29045
"22437",97815,-29045
"22438",97825,-29045
"22439",97835,-29045
"22440",97845,-29045
"22441",97855,-29045
"22442",97865,-29045
"22443",97875,-29045
"22444",97885,-29045
"22445",97895,-29045
"22446",97905,-29045
"22447",97915,-29045
"22448",97925,-29045
"22449",97935,-29045
"22450",97945,-29045
"22451",97955,-29045
"22452",97965,-29045
"22453",97975,-29045
"22454",97985,-29045
"22455",97995,-29045
"22456",98005,-29045
"22457",98015,-29045
"22458",98025,-29045
"22459",98035,-29045
"22460",98045,-29045
"22461",98055,-29045
"22462",98065,-29045
"22463",98075,-29045
"22464",98085,-29045
"22465",98095,-29045
"22466",98105,-29045
"22467",98115,-29045
"22468",98125,-29045
"22469",98135,-29045
"22470",98145,-29045
"22471",96015,-29035
"22472",96025,-29035
"22473",96035,-29035
"22474",96045,-29035
"22475",96055,-29035
"22476",96065,-29035
"22477",96075,-29035
"22478",96085,-29035
"22479",96095,-29035
"22480",96105,-29035
"22481",96115,-29035
"22482",96125,-29035
"22483",96135,-29035
"22484",96145,-29035
"22485",96155,-29035
"22486",96165,-29035
"22487",96175,-29035
"22488",96185,-29035
"22489",96195,-29035
"22490",96205,-29035
"22491",96215,-29035
"22492",96225,-29035
"22493",96235,-29035
"22494",96245,-29035
"22495",96255,-29035
"22496",96265,-29035
"22497",96275,-29035
"22498",96285,-29035
"22499",96295,-29035
"22500",96305,-29035
"22501",96315,-29035
"22502",96325,-29035
"22503",96335,-29035
"22504",96345,-29035
"22505",96355,-29035
"22506",96365,-29035
"22507",96375,-29035
"22508",96385,-29035
"22509",96395,-29035
"22510",96405,-29035
"22511",96415,-29035
"22512",96425,-29035
"22513",96435,-29035
"22514",96445,-29035
"22515",96455,-29035
"22516",96465,-29035
"22517",96475,-29035
"22518",96485,-29035
"22519",96495,-29035
"22520",96505,-29035
"22521",96515,-29035
"22522",96525,-29035
"22523",96535,-29035
"22524",96545,-29035
"22525",96555,-29035
"22526",96565,-29035
"22527",96575,-29035
"22528",96585,-29035
"22529",96595,-29035
"22530",96605,-29035
"22531",96615,-29035
"22532",96625,-29035
"22533",96635,-29035
"22534",96645,-29035
"22535",96655,-29035
"22536",96665,-29035
"22537",96675,-29035
"22538",96685,-29035
"22539",96695,-29035
"22540",96705,-29035
"22541",96715,-29035
"22542",96725,-29035
"22543",96735,-29035
"22544",96745,-29035
"22545",96755,-29035
"22546",96765,-29035
"22547",96775,-29035
"22548",96785,-29035
"22549",96795,-29035
"22550",96805,-29035
"22551",96815,-29035
"22552",96825,-29035
"22553",96835,-29035
"22554",96845,-29035
"22555",96855,-29035
"22556",96865,-29035
"22557",96875,-29035
"22558",96885,-29035
"22559",96895,-29035
"22560",96905,-29035
"22561",96915,-29035
"22562",96925,-29035
"22563",96935,-29035
"22564",96945,-29035
"22565",96955,-29035
"22566",96965,-29035
"22567",96975,-29035
"22568",96985,-29035
"22569",96995,-29035
"22570",97005,-29035
"22571",97015,-29035
"22572",97025,-29035
"22573",97035,-29035
"22574",97045,-29035
"22575",97055,-29035
"22576",97065,-29035
"22577",97075,-29035
"22578",97085,-29035
"22579",97095,-29035
"22580",97105,-29035
"22581",97115,-29035
"22582",97125,-29035
"22583",97135,-29035
"22584",97145,-29035
"22585",97155,-29035
"22586",97165,-29035
"22587",97175,-29035
"22588",97185,-29035
"22589",97195,-29035
"22590",97205,-29035
"22591",97215,-29035
"22592",97225,-29035
"22593",97235,-29035
"22594",97245,-29035
"22595",97255,-29035
"22596",97265,-29035
"22597",97275,-29035
"22598",97285,-29035
"22599",97295,-29035
"22600",97305,-29035
"22601",97315,-29035
"22602",97325,-29035
"22603",97335,-29035
"22604",97345,-29035
"22605",97355,-29035
"22606",97365,-29035
"22607",97375,-29035
"22608",97385,-29035
"22609",97395,-29035
"22610",97405,-29035
"22611",97415,-29035
"22612",97425,-29035
"22613",97435,-29035
"22614",97445,-29035
"22615",97455,-29035
"22616",97465,-29035
"22617",97475,-29035
"22618",97485,-29035
"22619",97495,-29035
"22620",97505,-29035
"22621",97515,-29035
"22622",97525,-29035
"22623",97535,-29035
"22624",97545,-29035
"22625",97555,-29035
"22626",97565,-29035
"22627",97575,-29035
"22628",97585,-29035
"22629",97595,-29035
"22630",97605,-29035
"22631",97615,-29035
"22632",97625,-29035
"22633",97635,-29035
"22634",97645,-29035
"22635",97655,-29035
"22636",97665,-29035
"22637",97675,-29035
"22638",97685,-29035
"22639",97695,-29035
"22640",97705,-29035
"22641",97715,-29035
"22642",97725,-29035
"22643",97735,-29035
"22644",97745,-29035
"22645",97755,-29035
"22646",97765,-29035
"22647",97775,-29035
